,Price,Room type,Person capacity,Longitude,Latitude,City,Neighbourhood
16477,219.2,Private room,2,-0.13115,51.52865,London,Camden
16478,541.17,Entire home,4,-0.21229,51.492740000000005,London,Hammersmith and Fulham
16479,136.88,Private room,2,-0.02384,51.543040000000005,London,Tower Hamlets
16480,1114.8,Entire home,5,-0.19265,51.49151,London,Kensington and Chelsea
16481,128.88,Private room,2,-0.2156,51.49087,London,Hammersmith and Fulham
16482,670.05,Entire home,4,-0.08963,51.53022,London,Hackney
16483,438.16,Entire home,2,-0.1803,51.47634,London,Hammersmith and Fulham
16484,212.61,Private room,2,-0.20851,51.50505,London,Kensington and Chelsea
16485,412.29,Entire home,3,-0.095,51.533,London,Hackney
16486,178.04,Private room,2,-0.06787,51.4778,London,Southwark
16487,193.56,Private room,2,-0.2166199999999999,51.48472,London,Hammersmith and Fulham
16488,111.01,Private room,2,-0.06485,51.43263,London,Lewisham
16489,154.75,Private room,2,-0.20951,51.4898,London,Hammersmith and Fulham
16490,159.69,Private room,2,-0.039,51.553,London,Hackney
16491,659.71,Entire home,5,-0.12358,51.52957,London,Camden
16492,119.95,Private room,2,-0.04445,51.43145,London,Lewisham
16493,256.36,Private room,2,-0.10372,51.48587,London,Southwark
16494,238.48,Private room,2,-0.10402,51.56115,London,Islington
16495,504.95,Entire home,2,-0.1964,51.49387,London,Kensington and Chelsea
16496,131.71,Private room,2,-0.0483699999999999,51.55611,London,Hackney
16497,231.9,Private room,2,-0.0726,51.53567,London,Hackney
16498,167.69,Private room,4,-0.03352,51.55245,London,Hackney
16499,206.26,Private room,2,-0.1186599999999999,51.47663,London,Lambeth
16500,695.92,Entire home,2,-0.119,51.523,London,Camden
16501,174.04,Private room,2,-0.0979299999999999,51.52881,London,Islington
16502,126.77,Private room,2,-0.04614,51.55495,London,Hackney
16503,200.85,Private room,2,-0.22286,51.49715,London,Hammersmith and Fulham
16504,466.61,Entire home,5,-0.1108599999999999,51.48781,London,Lambeth
16505,386.65,Entire home,4,-0.03381,51.48055,London,Lewisham
16506,206.26,Entire home,2,-0.14868,51.56549,London,Camden
16507,175.92,Private room,2,-0.039,51.553,London,Hackney
16508,182.98,Private room,2,-0.03853,51.5538,London,Hackney
16509,265.53,Entire home,2,-0.02477,51.54201,London,Tower Hamlets
16510,425.46,Entire home,2,-0.07581,51.52479,London,Tower Hamlets
16511,278.46,Entire home,2,-0.22269,51.50107,London,Hammersmith and Fulham
16512,309.27,Private room,2,-0.10608,51.48826,London,Lambeth
16513,476.96,Private room,2,-0.12224,51.48346,London,Lambeth
16514,134.06,Private room,2,-0.11085,51.49058,London,Lambeth
16515,257.77,Private room,3,-0.0730799999999999,51.44869,London,Southwark
16516,376.3,Entire home,5,-0.11089,51.56306,London,Islington
16517,130.29,Private room,2,-0.04175,51.54714,London,Hackney
16518,159.93,Private room,2,-0.20447,51.48645,London,Hammersmith and Fulham
16519,322.21,Entire home,2,-0.21524,51.502320000000005,London,Hammersmith and Fulham
16520,193.33,Private room,2,-0.071,51.452,London,Southwark
16521,322.21,Entire home,4,-0.103,51.485,London,Southwark
16522,476.73,Entire home,4,-0.19945,51.48391,London,Hammersmith and Fulham
16523,189.33,Private room,2,-0.08021,51.52897,London,Hackney
16524,231.9,Private room,4,-0.1170099999999999,51.57039,London,Islington
16525,219.2,Private room,2,-0.19272,51.50292,London,Kensington and Chelsea
16526,186.98,Private room,2,-0.0981399999999999,51.5606,London,Islington
16527,206.26,Private room,2,-0.22824,51.5007,London,Hammersmith and Fulham
16528,193.33,Private room,2,-0.01356,51.4872,London,Tower Hamlets
16529,438.16,Entire home,4,-0.02583,51.54508,London,Hackney
16530,289.99,Private room,2,-0.13573,51.55583,London,Islington
16531,364.54,Entire home,3,-0.2,51.49100000000001,London,Kensington and Chelsea
16532,390.41,Private room,2,-0.12328,51.50527,London,Westminster
16533,393.0,Private room,2,-0.2124199999999999,51.50642,London,Kensington and Chelsea
16534,348.08,Private room,2,-0.10977,51.49286,London,Lambeth
16535,140.64,Private room,2,-0.05474,51.551840000000006,London,Hackney
16536,204.85,Private room,2,-0.203,51.472,London,Hammersmith and Fulham
16537,824.57,Entire home,4,-0.20609,51.51058,London,Kensington and Chelsea
16538,245.07,Private room,2,-0.2029,51.51336,London,Kensington and Chelsea
16539,245.07,Private room,2,-0.18732,51.44938,London,Wandsworth
16540,289.99,Private room,2,-0.1423,51.49096,London,Westminster
16541,346.9,Private room,2,-0.1198099999999999,51.49081,London,Lambeth
16542,334.91,Private room,2,-0.21093,51.50676,London,Kensington and Chelsea
16543,180.39,Private room,2,-0.2030799999999999,51.44671,London,Wandsworth
16544,178.04,Private room,2,-0.208,51.481,London,Hammersmith and Fulham
16545,393.0,Entire home,4,-0.198,51.493,London,Kensington and Chelsea
16546,270.7,Private room,2,-2e-05,51.48671,London,Greenwich
16547,663.47,Entire home,2,-0.02253,51.5416,London,Tower Hamlets
16548,412.29,Private room,4,-0.1082099999999999,51.48647,London,Lambeth
16549,116.18,Private room,2,-0.03403,51.55322,London,Hackney
16550,149.34,Private room,2,-0.03247,51.55345,London,Hackney
16551,327.38,Entire home,2,-0.11356,51.48111,London,Lambeth
16552,564.45,Entire home,6,-0.2129599999999999,51.50305,London,Kensington and Chelsea
16553,476.73,Entire home,2,-0.17586,51.557970000000005,London,Camden
16554,296.57,Entire home,2,-0.02358,51.47579,London,Lewisham
16555,953.46,Private room,2,-0.21499,51.52827,London,Westminster
16556,193.33,Private room,2,-0.195,51.483,London,Hammersmith and Fulham
16557,131.47,Private room,2,-0.1971,51.45085,London,Wandsworth
16558,277.05,Private room,2,-0.1273099999999999,51.48252,London,Lambeth
16559,185.56,Private room,2,-0.18657,51.543690000000005,London,Camden
16560,142.99,Private room,2,-0.113,51.567,London,Islington
16561,128.88,Private room,2,-0.04741,51.55679,London,Hackney
16562,137.82,Private room,2,-0.11715,51.48874,London,Lambeth
16563,185.56,Private room,2,-0.19981,51.45709,London,Wandsworth
16564,1069.64,Entire home,4,-0.09627,51.53461,London,Islington
16565,291.16,Entire home,2,-0.14372,51.55114,London,Camden
16566,146.99,Private room,2,-0.13219,51.46942,London,Lambeth
16567,231.9,Private room,2,-0.10461,51.56276,London,Islington
16568,161.1,Private room,2,-0.09146,51.49969,London,Southwark
16569,278.23,Private room,2,-0.19253,51.48911,London,Kensington and Chelsea
16570,425.22,Entire home,6,-0.23976,51.46353,London,Wandsworth
16571,161.1,Private room,2,-0.0504,51.55573,London,Hackney
16572,159.93,Private room,2,-0.0617399999999999,51.55047,London,Hackney
16573,164.4,Private room,2,-0.21197,51.46439,London,Wandsworth
16574,760.37,Entire home,6,-0.19324,51.49057,London,Kensington and Chelsea
16575,237.07,Private room,2,-0.16834,51.56023,London,Camden
16576,399.59,Private room,2,-0.19018,51.48819,London,Kensington and Chelsea
16577,528.47,Entire home,2,-0.19,51.4897,London,Kensington and Chelsea
16578,289.75,Entire home,5,-0.11266,51.56822,London,Islington
16579,193.56,Private room,3,-0.016,51.487,London,Tower Hamlets
16580,142.99,Private room,2,-0.01243,51.48768,London,Tower Hamlets
16581,179.21,Private room,2,-0.19552,51.48078,London,Hammersmith and Fulham
16582,260.35,Private room,2,-0.0893299999999999,51.53068,London,Hackney
16583,283.64,Entire home,3,-0.09107,51.43077,London,Lambeth
16584,515.3,Entire home,4,-0.13088,51.53088,London,Camden
16585,225.31,Private room,2,-0.07683,51.5258,London,Hackney
16586,201.09,Private room,2,-0.09337,51.53333,London,Hackney
16587,131.71,Private room,2,-0.08993,51.56347,London,Hackney
16588,193.33,Private room,2,-0.11753,51.56863,London,Islington
16589,439.57,Entire home,2,-0.1914799999999999,51.44178,London,Wandsworth
16590,489.66,Entire home,2,-0.18941,51.48593,London,Kensington and Chelsea
16591,570.8,Entire home,2,-0.19428,51.47857,London,Hammersmith and Fulham
16592,979.09,Entire home,4,-0.20184,51.4803,London,Hammersmith and Fulham
16593,199.91,Private room,2,-0.21265,51.464290000000005,London,Wandsworth
16594,1049.18,Entire home,3,-0.148,51.512,London,Westminster
16595,322.21,Entire home,3,-0.1792099999999999,51.53396,London,Westminster
16596,203.67,Private room,2,-0.14056,51.493390000000005,London,Westminster
16597,476.96,Entire home,6,-0.13923,51.49214,London,Westminster
16598,409.93,Entire home,4,-0.1729,51.51416,London,Westminster
16599,251.18,Entire home,2,-0.06742,51.46501,London,Southwark
16600,141.82,Private room,4,-0.11285,51.42412,London,Lambeth
16601,142.99,Private room,2,-0.22489,51.46966,London,Wandsworth
16602,264.12,Private room,2,-0.143,51.49,London,Westminster
16603,298.93,Private room,2,-0.1592599999999999,51.52006,London,Westminster
16604,319.62,Private room,3,-0.15895,51.52031,London,Westminster
16605,240.83,Private room,2,-0.0598799999999999,51.47561,London,Southwark
16606,164.87,Private room,2,-0.07191,51.55934,London,Hackney
16607,644.18,Private room,2,-0.14417,51.51226,London,Westminster
16608,232.13,Private room,2,-0.1639999999999999,51.426,London,Wandsworth
16609,211.43,Private room,2,-0.165,51.426,London,Wandsworth
16610,214.02,Private room,2,-0.0839299999999999,51.55848,London,Hackney
16611,251.42,Private room,2,-0.1304799999999999,51.4926,London,Westminster
16612,409.93,Private room,3,-0.18389,51.5273,London,Westminster
16613,154.52,Private room,2,-0.00887,51.52336,London,Tower Hamlets
16614,199.68,Private room,4,-0.17279,51.54305,London,Camden
16615,226.72,Private room,2,-0.13898,51.4916,London,Westminster
16616,270.7,Entire home,5,-0.12657,51.47653,London,Lambeth
16617,185.56,Private room,2,-0.14363,51.49221,London,Westminster
16618,215.2,Private room,2,-0.075,51.525,London,Tower Hamlets
16619,832.57,Entire home,4,-0.1564,51.52092,London,Westminster
16620,431.57,Entire home,2,-0.14013,51.49296,London,Westminster
16621,118.54,Private room,2,-0.21228,51.44499,London,Wandsworth
16622,239.89,Private room,2,-0.2122099999999999,51.4409,London,Wandsworth
16623,538.82,Entire home,3,-0.2097699999999999,51.5172,London,Kensington and Chelsea
16624,154.52,Private room,2,-0.21327,51.45004,London,Wandsworth
16625,232.13,Private room,2,-0.10392,51.499970000000005,London,Southwark
16626,182.98,Private room,2,-0.05145,51.51962,London,Tower Hamlets
16627,1640.44,Entire home,4,-0.2117,51.51659,London,Kensington and Chelsea
16628,232.13,Private room,2,-0.10385,51.50106,London,Southwark
16629,1288.6,Entire home,5,-0.14702,51.5059,London,Westminster
16630,425.46,Entire home,4,-0.2152599999999999,51.45253,London,Wandsworth
16631,378.89,Entire home,6,-0.14251,51.4863,London,Westminster
16632,141.82,Private room,4,-0.1108599999999999,51.42403,London,Lambeth
16633,270.7,Entire home,4,-0.06332,51.47922,London,Southwark
16634,191.91,Private room,2,-0.03275,51.493,London,Southwark
16635,123.71,Private room,2,-0.21688,51.44559,London,Wandsworth
16636,257.53,Private room,3,-0.15273,51.52128,London,Westminster
16637,219.2,Private room,2,-0.20461,51.52988,London,Westminster
16638,183.21,Private room,2,-0.21123,51.44257,London,Wandsworth
16639,451.09,Entire home,3,-0.17469,51.52665,London,Westminster
16640,186.98,Private room,2,-0.13934,51.48545,London,Westminster
16641,764.13,Private room,2,-0.04748,51.49831,London,Southwark
16642,148.4,Private room,2,-0.22461,51.5014,London,Hammersmith and Fulham
16643,249.77,Entire home,2,-0.08842,51.55028,London,Islington
16644,1063.29,Entire home,6,-0.18637,51.52133,London,Westminster
16645,291.4,Entire home,2,-0.20697,51.45553,London,Wandsworth
16646,470.38,Entire home,2,-0.1408,51.48843,London,Westminster
16647,270.7,Entire home,4,-0.06846,51.51406,London,Tower Hamlets
16648,231.9,Private room,2,-0.14744,51.52004,London,Westminster
16649,231.9,Private room,2,-0.19443,51.52755,London,Westminster
16650,232.13,Private room,2,-0.19787,51.48,London,Hammersmith and Fulham
16651,139.23,Private room,2,-0.08261,51.55369,London,Hackney
16652,541.17,Entire home,5,-0.1866799999999999,51.53043,London,Westminster
16653,139.23,Private room,2,-0.2102,51.47011,London,Hammersmith and Fulham
16654,170.04,Private room,2,-0.067,51.512,London,Tower Hamlets
16655,167.45,Private room,2,-0.05426,51.5174,London,Tower Hamlets
16656,591.5,Entire home,3,-0.1489599999999999,51.51439,London,Westminster
16657,128.88,Private room,2,-0.0432899999999999,51.51623,London,Tower Hamlets
16658,221.78,Private room,2,-0.10175,51.49999,London,Southwark
16659,122.53,Private room,2,-0.08335,51.555040000000005,London,Hackney
16660,699.69,Entire home,6,-0.1103,51.49917,London,Lambeth
16661,460.03,Entire home,6,-0.04539,51.51573,London,Tower Hamlets
16662,193.33,Private room,2,-0.0556,51.51723,London,Tower Hamlets
16663,747.43,Private room,6,-0.1346,51.489740000000005,London,Westminster
16664,422.63,Entire home,4,-0.13402,51.49677,London,Westminster
16665,322.21,Private room,2,-0.22044,51.50463,London,Hammersmith and Fulham
16666,162.52,Entire home,4,-0.2147099999999999,51.45898,London,Wandsworth
16667,295.16,Private room,3,-0.071,51.526,London,Tower Hamlets
16668,12886.24,Private room,2,-0.04987,51.49397,London,Southwark
16669,523.3,Entire home,4,-0.04906,51.49944,London,Southwark
16670,373.72,Private room,2,-0.07465,51.52387,London,Tower Hamlets
16671,189.33,Private room,2,-0.06887,51.519290000000005,London,Tower Hamlets
16672,139.23,Private room,2,-0.08645,51.54703,London,Islington
16673,171.45,Private room,2,-0.0689299999999999,51.51966,London,Tower Hamlets
16674,1224.39,Entire home,6,-0.15837,51.52358,London,Westminster
16675,319.62,Entire home,4,-0.02162,51.46455,London,Lewisham
16676,137.82,Private room,2,-0.23067,51.5101,London,Hammersmith and Fulham
16677,515.53,Entire home,5,-0.05536,51.468720000000005,London,Southwark
16678,283.4,Private room,4,-0.1705799999999999,51.52572,London,Westminster
16679,212.61,Private room,2,-0.20634,51.51529,London,Kensington and Chelsea
16680,116.18,Private room,2,-0.06071,51.51166,London,Tower Hamlets
16681,373.72,Private room,3,-0.13751,51.54118,London,Camden
16682,639.01,Entire home,4,-0.1669,51.52178,London,Westminster
16683,537.17,Entire home,3,-0.162,51.515,London,Westminster
16684,795.17,Entire home,6,-0.16842,51.52046,London,Westminster
16685,148.17,Private room,2,-0.05504,51.51764,London,Tower Hamlets
16686,186.98,Private room,2,-0.05481,51.51627,London,Tower Hamlets
16687,747.43,Entire home,5,-0.07584,51.5552,London,Hackney
16688,125.12,Private room,2,-0.2013599999999999,51.517790000000005,London,Kensington and Chelsea
16689,300.1,Entire home,4,-0.01834,51.51764,London,Tower Hamlets
16690,244.83,Private room,2,-0.21176,51.46228,London,Wandsworth
16691,163.69,Private room,2,-0.1119999999999999,51.499,London,Lambeth
16692,119.95,Private room,2,-0.0634,51.55937,London,Hackney
16693,244.83,Private room,2,-0.21338,51.46114,London,Wandsworth
16694,139.0,Private room,2,-0.22915,51.509640000000005,London,Hammersmith and Fulham
16695,386.65,Entire home,5,-0.06036,51.51136,London,Tower Hamlets
16696,245.07,Private room,2,-0.18805,51.52496,London,Westminster
16697,245.07,Private room,2,-0.18594,51.52052,London,Westminster
16698,373.95,Entire home,3,-0.1973599999999999,51.517990000000005,London,Westminster
16699,869.96,Entire home,4,-0.05899,51.51413,London,Tower Hamlets
16700,172.86,Private room,2,-0.05197,51.51968,London,Tower Hamlets
16701,730.5,Entire home,6,-0.168,51.522,London,Westminster
16702,276.82,Private room,2,-0.0678899999999999,51.52045,London,Tower Hamlets
16703,445.92,Entire home,3,-0.21355,51.51866,London,Kensington and Chelsea
16704,357.02,Entire home,4,-0.16541,51.51735,London,Westminster
16705,777.06,Entire home,4,-0.13029,51.47833,London,Lambeth
16706,261.53,Private room,2,-0.15843,51.519,London,Westminster
16707,261.53,Private room,2,-0.15837,51.51907,London,Westminster
16708,140.64,Private room,2,-0.088,51.553,London,Islington
16709,275.88,Entire home,4,-0.06849,51.51578,London,Tower Hamlets
16710,323.38,Private room,2,-0.09299,51.4935,London,Southwark
16711,264.35,Private room,2,-0.21055,51.521840000000005,London,Kensington and Chelsea
16712,588.91,Entire home,4,-0.1689999999999999,51.521,London,Westminster
16713,315.62,Entire home,3,-0.16905,51.51894,London,Westminster
16714,309.27,Private room,2,-0.0576799999999999,51.513000000000005,London,Tower Hamlets
16715,533.64,Entire home,4,-0.0654,51.54684,London,Hackney
16716,245.07,Private room,2,-0.19413,51.52677,London,Westminster
16717,2196.43,Entire home,2,-0.1283099999999999,51.47513,London,Lambeth
16718,216.61,Private room,2,-0.18327,51.53823,London,Westminster
16719,7223.83,Entire home,4,-0.12335,51.50492,London,Westminster
16720,496.01,Entire home,6,-0.07,51.524,London,Tower Hamlets
16721,373.72,Private room,2,-0.05501,51.46889,London,Southwark
16722,103.01,Private room,2,-0.06888,51.47612,London,Southwark
16723,492.25,Entire home,4,-0.2316,51.502,London,Hammersmith and Fulham
16724,243.66,Private room,2,-0.13172,51.49297,London,Westminster
16725,873.73,Entire home,5,-0.21644,51.51774,London,Kensington and Chelsea
16726,475.55,Entire home,3,-0.1957799999999999,51.51054,London,Kensington and Chelsea
16727,180.39,Private room,2,-0.16716,51.52662,London,Westminster
16728,470.38,Entire home,4,-0.147,51.477,London,Wandsworth
16729,141.82,Private room,2,-0.1206,51.47824,London,Lambeth
16730,281.05,Private room,4,-0.22168,51.458090000000006,London,Wandsworth
16731,153.34,Private room,3,-0.0585799999999999,51.51194,London,Tower Hamlets
16732,273.05,Private room,2,-0.1669999999999999,51.524,London,Westminster
16733,214.02,Private room,2,-0.1056599999999999,51.50075,London,Southwark
16734,293.99,Private room,3,-0.1075599999999999,51.5039,London,Lambeth
16735,831.16,Entire home,6,-0.21035,51.52331,London,Kensington and Chelsea
16736,302.69,Private room,2,-0.17071,51.51273,London,Westminster
16737,116.18,Private room,2,-0.21025,51.51911,London,Kensington and Chelsea
16738,314.45,Entire home,2,-0.11305,51.53441,London,Islington
16739,224.37,Entire home,3,-0.06677,51.51541,London,Tower Hamlets
16740,231.9,Private room,4,-0.14377,51.49057,London,Westminster
16741,103.01,Private room,2,-0.1332,51.4213,London,Lambeth
16742,166.28,Private room,2,-0.088,51.552,London,Islington
16743,384.06,Private room,2,-0.1494,51.52195,London,Westminster
16744,519.3,Entire home,2,-0.18648,51.51846,London,Westminster
16745,122.3,Private room,2,-0.03712,51.51497,London,Tower Hamlets
16746,515.53,Entire home,4,-0.1847099999999999,51.52816,London,Westminster
16747,142.05,Private room,2,-0.08971,51.54625,London,Islington
16748,177.8,Private room,2,-0.05909,51.51195,London,Tower Hamlets
16749,126.53,Private room,2,-0.04513,51.5189,London,Tower Hamlets
16750,360.78,Private room,2,-0.22294,51.44359,London,Wandsworth
16751,351.84,Entire home,3,-0.20629,51.52067,London,Kensington and Chelsea
16752,276.82,Private room,4,-0.06919,51.51933,London,Tower Hamlets
16753,149.34,Private room,2,-0.2290699999999999,51.51028,London,Hammersmith and Fulham
16754,109.6,Private room,2,-0.0277199999999999,51.51699,London,Tower Hamlets
16755,109.6,Private room,2,-0.02785,51.51729,London,Tower Hamlets
16756,109.6,Private room,2,-0.02701,51.51698,London,Tower Hamlets
16757,452.27,Entire home,2,-0.17271,51.52689,London,Westminster
16758,122.3,Private room,2,-0.06928,51.51912,London,Tower Hamlets
16759,163.46,Private room,4,-0.0691799999999999,51.51967,London,Tower Hamlets
16760,122.3,Private room,2,-0.06795,51.51782,London,Tower Hamlets
16761,154.52,Private room,2,-0.08911,51.49754,London,Southwark
16762,122.3,Private room,2,-0.06367,51.51486,London,Tower Hamlets
16763,461.44,Entire home,5,-0.14907,51.5144,London,Westminster
16764,122.3,Private room,2,-0.0381699999999999,51.517,London,Tower Hamlets
16765,122.3,Private room,2,-0.03889,51.517790000000005,London,Tower Hamlets
16766,122.3,Private room,2,-0.03818,51.5178,London,Tower Hamlets
16767,122.3,Private room,2,-0.0395,51.51617,London,Tower Hamlets
16768,122.3,Private room,2,-0.05286,51.51823,London,Tower Hamlets
16769,163.46,Private room,4,-0.03861,51.51765,London,Tower Hamlets
16770,122.3,Private room,2,-0.05226,51.517990000000005,London,Tower Hamlets
16771,122.3,Private room,2,-0.0483899999999999,51.51563,London,Tower Hamlets
16772,122.3,Private room,2,-0.0474,51.51528,London,Tower Hamlets
16773,122.3,Private room,2,-0.05036,51.51576,London,Tower Hamlets
16774,122.3,Private room,2,-0.0539899999999999,51.51124,London,Tower Hamlets
16775,122.3,Private room,2,-0.06275,51.51682,London,Tower Hamlets
16776,135.47,Private room,2,-0.06596,51.51342,London,Tower Hamlets
16777,135.47,Private room,2,-0.0642799999999999,51.51385,London,Tower Hamlets
16778,135.47,Private room,2,-0.06472,51.51363,London,Tower Hamlets
16779,297.51,Private room,2,-0.19175,51.52576,London,Westminster
16780,122.3,Private room,2,-0.0624399999999999,51.51653,London,Tower Hamlets
16781,122.3,Private room,2,-0.06267,51.51648,London,Tower Hamlets
16782,609.61,Private room,2,-0.07168,51.52443,London,Tower Hamlets
16783,578.8,Private room,2,-0.07148,51.52598,London,Tower Hamlets
16784,608.2,Private room,2,-0.07165,51.5254,London,Tower Hamlets
16785,554.34,Entire home,2,-0.13627,51.53625,London,Camden
16786,525.65,Entire home,3,-0.159,51.516000000000005,London,Westminster
16787,188.39,Private room,2,-0.09004,51.49572,London,Southwark
16788,181.8,Private room,2,-0.0887299999999999,51.495540000000005,London,Southwark
16789,515.3,Entire home,5,-0.04902,51.50101,London,Southwark
16790,221.78,Private room,4,-0.0879,51.49397,London,Southwark
16791,208.85,Private room,3,-0.08861,51.49523,London,Southwark
16792,163.46,Private room,4,-0.05139,51.51821,London,Tower Hamlets
16793,238.48,Private room,2,-0.0542299999999999,51.51223,London,Tower Hamlets
16794,180.39,Private room,2,-0.08799,51.49601,London,Southwark
16795,277.05,Private room,2,-0.14126,51.48902,London,Westminster
16796,122.3,Private room,2,-0.05791,51.5111,London,Tower Hamlets
16797,122.3,Private room,2,-0.05665,51.51141,London,Tower Hamlets
16798,180.39,Private room,2,-0.12854,51.49451,London,Westminster
16799,325.97,Entire home,5,-0.13746,51.4863,London,Westminster
16800,309.27,Entire home,4,-0.21009,51.51943,London,Kensington and Chelsea
16801,122.3,Private room,2,-0.0396399999999999,51.51733,London,Tower Hamlets
16802,225.31,Private room,4,-0.03974,51.48043,London,Lewisham
16803,122.3,Private room,2,-0.03953,51.51888,London,Tower Hamlets
16804,163.46,Private room,4,-0.03908,51.51715,London,Tower Hamlets
16805,122.3,Private room,2,-0.04088,51.51705,London,Tower Hamlets
16806,121.12,Private room,2,-0.075,51.55743,London,Hackney
16807,176.39,Private room,2,-0.02647,51.51976,London,Tower Hamlets
16808,167.69,Private room,2,-0.044,51.49945,London,Southwark
16809,212.61,Private room,2,-0.03961,51.47872,London,Lewisham
16810,217.78,Private room,2,-0.0381,51.48032,London,Lewisham
16811,328.56,Private room,2,-0.19187,51.52616,London,Westminster
16812,405.94,Entire home,2,-0.18935,51.531940000000006,London,Westminster
16813,554.11,Entire home,4,-0.04604,51.50084,London,Southwark
16814,520.71,Entire home,2,-0.07015,51.55871,London,Hackney
16815,122.3,Private room,2,-0.05501,51.51113,London,Tower Hamlets
16816,149.58,Private room,3,-0.05416,51.51234,London,Tower Hamlets
16817,122.3,Private room,2,-0.0539399999999999,51.51106,London,Tower Hamlets
16818,698.51,Entire home,6,-0.11262,51.50035,London,Lambeth
16819,639.01,Entire home,6,-0.13,51.479,London,Lambeth
16820,163.46,Private room,4,-0.05173,51.51559,London,Tower Hamlets
16821,122.3,Private room,2,-0.05385,51.51504,London,Tower Hamlets
16822,124.89,Private room,4,-0.04251,51.51898,London,Tower Hamlets
16823,206.03,Private room,2,-0.10509,51.4957,London,Southwark
16824,689.34,Entire home,4,-0.18755,51.51512,London,Westminster
16825,122.3,Private room,2,-0.06284,51.51175,London,Tower Hamlets
16826,193.33,Private room,2,-0.13943,51.49293,London,Westminster
16827,79.96,Private room,2,-0.05195,51.51765,London,Tower Hamlets
16828,149.58,Private room,2,-0.068,51.512,London,Tower Hamlets
16829,185.56,Private room,2,-0.03514,51.51722,London,Tower Hamlets
16830,793.76,Entire home,3,-0.2034,51.4805,London,Hammersmith and Fulham
16831,544.93,Entire home,4,-0.13149,51.49199,London,Westminster
16832,307.86,Private room,2,-0.06975,51.51382,London,Tower Hamlets
16833,146.99,Private room,2,-0.12935,51.47551,London,Lambeth
16834,221.55,Private room,2,-0.22384,51.45428,London,Wandsworth
16835,400.06,Private room,2,-0.1851,51.527840000000005,London,Westminster
16836,180.63,Private room,2,-0.21664,51.44949,London,Wandsworth
16837,122.53,Private room,2,-0.05187,51.5194,London,Tower Hamlets
16838,163.93,Private room,4,-0.05019,51.5174,London,Tower Hamlets
16839,122.53,Private room,2,-0.05222,51.51897,London,Tower Hamlets
16840,722.74,Entire home,6,-0.1708,51.52131,London,Westminster
16841,130.29,Private room,2,-0.0655,51.51418,London,Tower Hamlets
16842,130.29,Private room,2,-0.06529,51.51371,London,Tower Hamlets
16843,130.29,Private room,2,-0.06023,51.51095,London,Tower Hamlets
16844,903.6,Entire home,6,-0.05792,51.51535,London,Tower Hamlets
16845,884.31,Entire home,5,-0.05941,51.51549,London,Tower Hamlets
16846,471.08,Private room,2,-0.0588399999999999,51.51585,London,Tower Hamlets
16847,128.88,Private room,2,-0.07485,51.55385,London,Hackney
16848,393.71,Private room,2,-0.0582899999999999,51.51554,London,Tower Hamlets
16849,477.43,Private room,2,-0.0581299999999999,51.5154,London,Tower Hamlets
16850,458.38,Private room,2,-0.0586,51.51546,London,Tower Hamlets
16851,294.22,Entire home,4,-0.134,51.41651,London,Lambeth
16852,903.6,Entire home,6,-0.12842,51.48086,London,Lambeth
16853,142.05,Private room,2,-0.2369,51.50771,London,Hammersmith and Fulham
16854,735.67,Entire home,3,-0.14873,51.51238,London,Westminster
16855,211.67,Private room,2,-0.17163,51.51642,London,Westminster
16856,475.08,Entire home,3,-0.17084,51.51711,London,Westminster
16857,441.45,Entire home,2,-0.16879,51.51866,London,Westminster
16858,518.83,Entire home,4,-0.16905,51.51826,London,Westminster
16859,481.43,Entire home,3,-0.17037,51.51735,London,Westminster
16860,345.73,Entire home,4,-0.13468,51.41829,London,Lambeth
16861,503.3,Entire home,4,-0.071,51.526,London,Tower Hamlets
16862,2090.83,Private room,4,-0.21293,51.515640000000005,London,Kensington and Chelsea
16863,922.88,Private room,2,-0.21158,51.51596,London,Kensington and Chelsea
16864,456.97,Entire home,4,-0.134,51.474,London,Lambeth
16865,640.18,Entire home,6,-0.129,51.479,London,Lambeth
16866,461.91,Entire home,4,-0.16533,51.51641,London,Westminster
16867,471.08,Private room,2,-0.06824,51.51222,London,Tower Hamlets
16868,374.42,Entire home,3,-0.18513,51.53043,London,Westminster
16869,709.8,Entire home,6,-0.13421,51.474540000000005,London,Lambeth
16870,451.8,Entire home,4,-0.1718299999999999,51.51508,London,Westminster
16871,330.44,Private room,3,-0.12891,51.481,London,Lambeth
16872,400.29,Private room,3,-0.13442,51.53902,London,Camden
16873,471.08,Private room,2,-0.03442,51.49631,London,Southwark
16874,122.53,Private room,2,-0.0377399999999999,51.51857,London,Tower Hamlets
16875,296.81,Private room,2,-0.1352799999999999,51.48844,London,Westminster
16876,296.81,Private room,3,-0.13413,51.49,London,Westminster
16877,309.51,Private room,3,-0.13419,51.48951,London,Westminster
16878,471.08,Private room,2,-0.06634,51.51198,London,Tower Hamlets
16879,122.53,Private room,2,-0.06977,51.519,London,Tower Hamlets
16880,122.53,Private room,2,-0.0627799999999999,51.51658,London,Tower Hamlets
16881,122.53,Private room,2,-0.0688899999999999,51.51835,London,Tower Hamlets
16882,429.69,Entire home,2,-0.19865,51.51162,London,Kensington and Chelsea
16883,375.6,Entire home,2,-0.19917,51.51082,London,Kensington and Chelsea
16884,406.64,Entire home,2,-0.1986099999999999,51.51228,London,Kensington and Chelsea
